symbol,date,time,open,high,low,close,volume
MARUTI,2018-03-21,09:16:00,8838.95,8859.00,8836.80,8851.90,6395
MARUTI,2018-03-21,09:17:00,8850.40,8858.30,8850.20,8855.05,5755
MARUTI,2018-03-21,09:18:00,8856.90,8879.45,8854.65,8876.00,9288
MARUTI,2018-03-21,09:19:00,8880.00,8884.75,8872.15,8878.30,6327
MARUTI,2018-03-21,09:20:00,8877.00,8878.30,8866.70,8874.00,2543
MARUTI,2018-03-21,09:21:00,8874.00,8880.00,8871.65,8877.00,5347
MARUTI,2018-03-21,09:22:00,8880.00,8880.00,8865.50,8868.35,1677
MARUTI,2018-03-21,09:23:00,8865.15,8869.95,8854.05,8855.65,2277
MARUTI,2018-03-21,09:24:00,8858.90,8870.00,8858.20,8868.80,3392
MARUTI,2018-03-21,09:25:00,8868.80,8871.95,8865.15,8871.90,1709
MARUTI,2018-03-21,09:26:00,8871.90,8873.95,8862.25,8864.30,1474
MARUTI,2018-03-21,09:27:00,8867.00,8870.00,8866.00,8867.45,2026
MARUTI,2018-03-21,09:28:00,8867.00,8874.20,8867.00,8869.70,1564
MARUTI,2018-03-21,09:29:00,8870.00,8880.00,8868.25,8879.00,3001
MARUTI,2018-03-21,09:30:00,8879.65,8884.00,8877.65,8883.95,2214
MARUTI,2018-03-21,09:31:00,8884.00,8889.10,8883.00,8885.10,3200
MARUTI,2018-03-21,09:32:00,8885.80,8887.50,8883.00,8883.00,1438
MARUTI,2018-03-21,09:33:00,8883.00,8883.00,8875.15,8880.05,1265
MARUTI,2018-03-21,09:34:00,8880.10,8895.00,8880.05,8895.00,6280
MARUTI,2018-03-21,09:35:00,8895.00,8900.00,8894.95,8896.35,6571
MARUTI,2018-03-21,09:36:00,8896.40,8898.95,8890.20,8895.40,5463
MARUTI,2018-03-21,09:37:00,8895.35,8908.00,8895.00,8901.40,7458
MARUTI,2018-03-21,09:38:00,8901.40,8907.65,8895.15,8898.70,4178
MARUTI,2018-03-21,09:39:00,8899.00,8900.00,8892.65,8897.20,2630
