symbol,date,time,open,high,low,close,volume
PNB,2015-10-28,15:30:00,133.90,134.70,129.90,130.65,4038959
PNB,2015-10-29,15:30:00,130.50,131.85,128.15,128.50,4731563
PNB,2015-10-30,15:30:00,129.00,130.50,127.60,128.30,2623928
PNB,2015-11-02,15:30:00,128.55,130.15,127.10,129.50,3110192
PNB,2015-11-03,15:30:00,130.75,132.45,129.90,130.20,3101756
PNB,2015-11-04,15:30:00,131.90,132.70,130.50,131.00,2731214
PNB,2015-11-05,15:30:00,131.00,131.80,129.20,129.50,2037926
PNB,2015-11-06,15:30:00,131.00,135.45,128.60,132.80,13582215
PNB,2015-11-09,19:00:00,129.00,136.15,128.75,134.90,5171021
PNB,2015-11-10,15:30:00,134.50,137.25,132.00,134.00,4403901
PNB,2015-11-11,19:05:00,135.80,135.80,133.85,134.10,529301
PNB,2015-11-13,15:30:00,133.25,137.80,132.30,137.25,2906613
PNB,2015-11-16,15:30:00,136.85,140.50,136.85,140.35,4746650
PNB,2015-11-17,15:30:00,141.00,141.75,139.10,140.20,3534112
PNB,2015-11-18,15:30:00,140.45,142.35,135.50,135.60,3956300
PNB,2015-11-19,15:30:00,137.80,139.60,136.90,139.55,2932388
PNB,2015-11-20,15:30:00,139.25,140.75,137.10,139.65,3098405
PNB,2015-11-23,15:30:00,140.40,141.50,138.00,138.95,3433671
PNB,2015-11-24,15:30:00,138.45,140.00,137.60,138.25,2256924
PNB,2015-11-26,15:30:00,138.75,140.50,137.30,140.25,3584105
PNB,2015-11-27,15:30:00,140.80,145.90,140.10,144.25,6935618
PNB,2015-11-30,15:30:00,144.95,146.25,144.00,144.40,3171552
PNB,2015-12-01,15:30:00,145.50,145.80,143.30,143.50,2615148
PNB,2015-12-02,15:30:00,143.90,144.70,139.20,139.35,3734515
PNB,2015-12-03,15:30:00,138.90,139.20,136.05,136.25,3903844
PNB,2015-12-04,15:30:00,135.05,135.35,133.60,134.30,3366987
PNB,2015-12-07,15:30:00,135.10,135.75,133.00,133.55,2442243
PNB,2015-12-08,15:30:00,133.50,135.00,131.20,131.95,3373870
PNB,2015-12-09,15:30:00,131.55,132.50,130.00,130.20,3016932
PNB,2015-12-10,15:30:00,130.80,131.75,128.10,129.00,2573019
