symbol,date,time,open,high,low,close,volume
NIFTY,2017-04-10,15:30:00,9225.60,9225.65,9174.85,9181.45,0
NIFTY,2017-04-11,15:30:00,9184.55,9242.70,9172.85,9237.00,0
NIFTY,2017-04-12,15:30:00,9242.50,9246.40,9161.80,9203.45,0
NIFTY,2017-04-13,15:30:00,9202.50,9202.65,9144.95,9150.80,0
NIFTY,2017-04-17,15:30:00,9144.75,9160.00,9120.25,9139.30,0
NIFTY,2017-04-18,15:30:00,9163.00,9217.90,9095.45,9105.15,0
NIFTY,2017-04-19,15:30:00,9112.20,9120.50,9075.15,9103.50,0
NIFTY,2017-04-20,15:30:00,9108.10,9143.90,9102.65,9136.40,0
NIFTY,2017-04-21,15:30:00,9179.10,9183.65,9088.75,9119.40,0
NIFTY,2017-04-24,15:30:00,9135.35,9225.40,9130.55,9217.95,0
NIFTY,2017-04-25,15:30:00,9273.05,9309.20,9250.35,9306.60,0
NIFTY,2017-04-26,15:30:00,9336.20,9367.00,9301.35,9351.85,0
NIFTY,2017-04-27,15:30:00,9359.15,9367.15,9322.65,9342.15,0
NIFTY,2017-04-28,15:30:00,9340.95,9342.65,9282.25,9304.05,0
NIFTY,2017-05-02,15:30:00,9339.85,9352.55,9269.90,9313.80,0
NIFTY,2017-05-03,15:30:00,9344.70,9346.30,9298.40,9311.95,0
NIFTY,2017-05-04,15:30:00,9360.95,9365.65,9323.25,9359.90,0
NIFTY,2017-05-05,15:30:00,9374.55,9377.10,9272.00,9285.30,0
NIFTY,2017-05-08,15:30:00,9311.45,9338.70,9297.95,9314.05,0
NIFTY,2017-05-09,15:30:00,9337.35,9338.95,9307.70,9316.85,0
NIFTY,2017-05-10,15:30:00,9339.65,9414.75,9336.00,9407.30,0
NIFTY,2017-05-11,15:30:00,9448.60,9450.65,9411.30,9422.40,0
NIFTY,2017-05-12,15:30:00,9436.65,9437.75,9372.55,9400.90,0
NIFTY,2017-05-15,15:30:00,9433.55,9449.25,9423.10,9445.40,0
NIFTY,2017-05-16,15:30:00,9461.00,9517.20,9456.35,9512.25,0
NIFTY,2017-05-17,15:30:00,9517.60,9532.60,9486.10,9525.75,0
NIFTY,2017-05-18,15:30:00,9453.20,9489.10,9418.10,9429.45,0
NIFTY,2017-05-19,15:30:00,9469.90,9505.75,9390.75,9427.90,0
NIFTY,2017-05-22,15:30:00,9480.25,9498.65,9427.90,9438.25,0
NIFTY,2017-05-23,15:30:00,9445.05,9448.05,9370.00,9386.15,0
NIFTY,2017-05-24,15:30:00,9410.90,9431.90,9341.65,9360.55,0
NIFTY,2017-05-25,15:30:00,9384.05,9523.30,9379.20,9509.75,0
NIFTY,2017-05-26,15:30:00,9507.75,9604.90,9495.40,9595.10,0
